index,bitstring,energy,prob
695,101001000100111000,81.75,0.0009765625
696,011110001001111000,81.75,0.0009765625
697,001001000000110100,81.75,0.0009765625
698,110111001001110100,81.75,0.0009765625
699,100001000011110100,81.75,0.0009765625
700,011110000000101100,81.75,0.0009765625
701,000001010100101100,81.75,0.0009765625
702,000011110001101100,81.75,0.0009765625
703,001100100000111100,81.75,0.0009765625
704,100110001101100010,81.75,0.0009765625
705,100001100110101010,81.75,0.0009765625
706,100001100001101010,81.75,0.0009765625
707,010010101000111010,81.75,0.0009765625
708,000000010000100110,81.75,0.0009765625
709,000001111000100110,81.75,0.0009765625
710,110110000110100110,81.75,0.0009765625
711,001100110100101110,81.75,0.0009765625
712,010010000010101110,81.75,0.0009765625
713,000000000110111110,81.75,0.0009765625
714,000010011101100001,81.75,0.0009765625
715,001000100011100001,81.75,0.0009765625
716,100001011011100001,81.75,0.0009765625
717,011000000010110001,81.75,0.0009765625
718,100101001010110001,81.75,0.0009765625
719,000110001101101001,81.75,0.0009765625
720,000110000011101001,81.75,0.0009765625
721,100011010010110101,81.75,0.0009765625
722,000001011010110101,81.75,0.0009765625
723,110100110010101101,81.75,0.0009765625
724,100110001100111101,81.75,0.0009765625
725,001000001001100111,81.75,0.0009765625
726,100110010010000000,82.0,0.0009765625
727,111000001011000000,82.0,0.0009765625
728,001010110100001000,82.0,0.0009765625
729,001000010111001000,82.0,0.0009765625
730,001101100001011000,82.0,0.0009765625
731,000000100010000100,82.0,0.0009765625
732,111010100000001100,82.0,0.0009765625
733,011000001101001100,82.0,0.0009765625
734,110100000011001110,82.0,0.0009765625
735,010000000001011001,82.0,0.0009765625
736,010000001000001101,82.0,0.0009765625
737,011000110000100000,92.0,0.0009765625
738,111011010010100000,92.0,0.0009765625
739,101111010001100000,92.0,0.0009765625
740,010000000101100000,92.0,0.0009765625
741,011011110100111000,92.0,0.0009765625
742,100101011100111000,92.0,0.0009765625
743,100001110100100100,92.0,0.0009765625
744,110101100001100100,92.0,0.0009765625
745,001100101000110100,92.0,0.0009765625
746,100101101000110100,92.0,0.0009765625
747,000110100100110100,92.0,0.0009765625
748,100100001110110100,92.0,0.0009765625
749,011000000010101100,92.0,0.0009765625
750,100001000001111100,92.0,0.0009765625
751,000011101001111100,92.0,0.0009765625
752,000011111010100010,92.0,0.0009765625
753,111100010111100010,92.0,0.0009765625
754,001101001100101010,92.0,0.0009765625
755,110010010010100110,92.0,0.0009765625
756,011110000110110110,92.0,0.0009765625
757,010110011001110110,92.0,0.0009765625
758,100000000001101110,92.0,0.0009765625
759,010110010001101110,92.0,0.0009765625
760,110000010001111110,92.0,0.0009765625
761,001010100000110001,92.0,0.0009765625
762,101000100100110001,92.0,0.0009765625
763,001010010010100011,92.0,0.0009765625
764,000011100110100011,92.0,0.0009765625
765,000100001010101011,92.0,0.0009765625
766,100000110110000000,92.25,0.0009765625
767,101110010000001000,92.25,0.0009765625
768,110010011011001000,92.25,0.0009765625
769,110010011010000100,92.25,0.0009765625
770,000010110010010100,92.25,0.0009765625
771,110100010000001010,92.25,0.0009765625
772,000000111011001010,92.25,0.0009765625
773,101110001001011010,92.25,0.0009765625
774,010100101001011110,92.25,0.0009765625
775,101011010110100000,102.25,0.0019531250000000004
776,111100101011100000,102.25,0.0009765625
777,111000000100110000,102.25,0.0009765625
778,000110110000101000,102.25,0.0009765625
779,011000110011101000,102.25,0.0009765625
780,001110010010100100,102.25,0.0009765625
781,001001001010110100,102.25,0.0009765625
782,000001001011110100,102.25,0.0009765625
783,000001011011101100,102.25,0.0009765625
784,110001101010111100,102.25,0.0009765625
785,001111010001111100,102.25,0.0009765625
786,001110110011100010,102.25,0.0009765625
787,110011110001111010,102.25,0.0009765625
788,100011100000100110,102.25,0.0009765625
789,110000010111101110,102.25,0.0009765625
790,001001001001111110,102.25,0.0009765625
791,001010100000100001,102.25,0.0009765625
792,000010100111100001,102.25,0.0009765625
793,100110010011110001,102.25,0.0009765625
794,111010110001101001,102.25,0.0009765625
795,100001101001111001,102.25,0.0009765625
796,010100111100110101,102.25,0.0009765625
797,011100101010101101,102.25,0.0009765625
798,000110000110111101,102.25,0.0009765625
799,101010000001101011,102.25,0.0009765625
800,101010000100100111,102.25,0.0009765625
801,101000110001111111,102.25,0.0009765625
802,111010110001000000,102.5,0.0009765625
803,101011001100010000,102.5,0.0009765625
804,001001101110010000,102.5,0.0009765625
805,011010011100001100,102.5,0.0009765625
806,110010001111001100,102.5,0.0009765625
807,000100100010001010,102.5,0.0009765625
808,101000001111011010,102.5,0.0009765625
809,011000001111000110,102.5,0.0009765625
810,000110011100001101,102.5,0.0009765625
811,101000000001010111,102.5,0.0009765625
812,100100110000100000,112.5,0.0009765625
813,111000010110100000,112.5,0.0009765625
814,100011100010110000,112.5,0.0009765625
815,110111110001110000,112.5,0.0009765625
816,110110001111110000,112.5,0.0009765625
817,001100111001111000,112.5,0.0009765625
818,110110000010111100,112.5,0.0009765625
819,100010011001100010,112.5,0.0009765625
820,000110101011110010,112.5,0.0009765625
821,011101010010111010,112.5,0.0009765625
822,000101110011100110,112.5,0.0009765625
823,010110010010110110,112.5,0.0009765625
824,010110111010101110,112.5,0.0009765625
825,010001101110100001,112.5,0.0009765625
826,010100011010111101,112.5,0.0009765625
827,000010001111111101,112.5,0.0009765625
828,010011100001101011,112.5,0.0009765625
829,110101000010000000,112.75,0.0009765625
830,001000000100110100,122.75,0.0009765625
831,101011100100110100,122.75,0.0009765625
832,111101101001110100,122.75,0.0009765625
833,001001101000101100,122.75,0.0009765625
834,000000010010101100,122.75,0.0009765625
835,000011011101101100,122.75,0.0009765625
836,110101011011110010,122.75,0.0009765625
837,101001010001101101,122.75,0.0009765625
838,000111010010100011,122.75,0.0009765625
839,001010111100101011,122.75,0.0009765625
840,000000101010001000,123.0,0.0009765625
841,101011000111001000,123.0,0.0009765625
842,010001011100001100,123.0,0.0009765625
843,101010001100000010,123.0,0.0009765625
844,001101000100010010,123.0,0.0009765625
845,100101001001010010,123.0,0.0009765625
846,000111011001001010,123.0,0.0009765625
847,001010001110001110,123.0,0.0009765625
848,000010111110001110,123.0,0.0009765625
849,101110000011011110,123.0,0.0009765625
850,001000101010011101,123.0,0.0009765625
851,001100000010011111,123.0,0.0009765625
852,000010001100110000,133.0,0.0009765625
853,100000000110110000,133.0,0.0009765625
854,000010000101110000,133.0,0.0009765625
855,100001111110101000,133.0,0.0009765625
856,100000000001101000,133.0,0.0009765625
857,100000011000100100,133.0,0.0009765625
858,100000010010100100,133.0,0.0009765625
859,001000000110100100,133.0,0.0009765625
860,001001001101111100,133.0,0.0009765625
861,100100101111110010,133.0,0.0009765625
862,100011111001101110,133.0,0.0009765625
863,011011001000100001,133.0,0.0009765625
864,101110000110100001,133.0,0.0009765625
865,111110001010100101,133.0,0.0009765625
866,101110100000101101,133.0,0.0009765625
867,010001100101101101,133.0,0.0009765625
868,111100101010111101,133.0,0.0009765625
869,100111011000110011,133.0,0.0009765625
870,100101000110110011,133.0,0.0009765625
871,001101000001110011,133.0,0.0009765625
872,001101011000100111,133.0,0.0009765625
873,010011001100100111,133.0,0.0009765625
874,101010010100011000,133.25,0.0009765625
875,100111001001000010,133.25,0.0009765625
876,101100001111001110,133.25,0.0009765625
877,000100100001000011,133.25,0.0009765625
878,010010001000001111,133.25,0.0009765625
879,100000010000100000,143.25,0.0009765625
880,001000000100100000,143.25,0.0009765625
881,000000110100100000,143.25,0.0009765625
882,000000000110100000,143.25,0.0009765625
883,001000100101100000,143.25,0.0009765625
884,011010100011110000,143.25,0.0009765625
885,000000100000111000,143.25,0.0009765625
886,000010010000111000,143.25,0.0009765625
887,000000100100111000,143.25,0.0009765625
888,000010010001111000,143.25,0.0009765625
889,000000000011110100,143.25,0.0009765625
890,001110100010111100,143.25,0.0009765625
891,101000011001110010,143.25,0.0009765625
892,000010001010100110,143.25,0.0009765625
893,111110001010111110,143.25,0.0009765625
894,011011100001100011,143.25,0.0009765625
895,011101110001001000,143.5,0.0009765625
896,010011100001011110,143.5,0.0009765625
897,000110010000010011,143.5,0.0009765625
898,010010001001000111,143.5,0.0009765625
899,010000001101000111,143.5,0.0009765625
900,001100000100011111,143.5,0.0009765625
901,100110001010100000,153.5,0.0009765625
902,101000000011110000,153.5,0.0009765625
903,000000110010100100,153.5,0.0009765625
904,000000011010100100,153.5,0.0009765625
905,001110110011101100,153.5,0.0009765625
906,000000011010111100,153.5,0.0009765625
907,101011100010100010,153.5,0.0009765625
908,001110101110100110,153.5,0.0009765625
909,111110010010110001,153.5,0.0009765625
910,110101100100010100,153.75,0.0009765625
911,010101100010010100,153.75,0.0009765625
912,011011100101011010,153.75,0.0009765625
913,111010101101010110,153.75,0.0009765625
914,010001010000001110,153.75,0.0009765625
915,010100000010000001,153.75,0.0009765625
916,011000100010000011,153.75,0.0009765625
917,101000010110100000,163.75,0.0009765625
918,000000010100111000,163.75,0.0009765625
919,000000001011110100,163.75,0.0009765625
920,101000110000101100,163.75,0.0009765625
921,101110100011110110,163.75,0.0009765625
922,010001001000100011,163.75,0.0009765625
923,011001001100001010,164.0,0.0009765625
924,110001000110000001,164.0,0.0009765625
925,110110001100011101,164.0,0.0009765625
926,001100001110011111,164.0,0.0009765625
927,000000001110101000,174.0,0.0009765625
928,100000001010100100,174.0,0.0009765625
929,000010001110100100,174.0,0.0009765625
930,000010000011100100,174.0,0.0009765625
931,100010100100111100,174.0,0.0009765625
932,000000101101111100,174.0,0.0009765625
933,010011000011111111,174.0,0.0009765625
934,010001110000010110,174.25,0.0009765625
935,000111001001010001,174.25,0.0009765625
936,011100100100000111,174.25,0.0009765625
937,010101110000111001,184.25,0.0009765625
938,001101010000000001,184.5,0.0009765625
939,110001100110000001,184.5,0.0009765625
940,010011100100010101,184.5,0.0009765625
941,010110101001000011,184.5,0.0009765625
942,011010010110000111,184.5,0.0009765625
943,111000001111000111,184.5,0.0009765625
944,000011110000001111,184.5,0.0009765625
945,001000011010110000,194.5,0.0009765625
946,100010011010100100,194.5,0.0009765625
947,111010110011110011,194.5,0.0009765625
948,001101100100010001,194.75,0.0009765625
949,100101000010010001,194.75,0.0009765625
950,001111000001010001,194.75,0.0009765625
951,001111000011010001,194.75,0.0009765625
952,010011000110001001,194.75,0.0009765625
953,110001000001001001,194.75,0.0009765625
954,100101011000000101,194.75,0.0009765625
955,111000110111000011,194.75,0.0009765625
956,001001010000001011,194.75,0.0009765625
957,010100100001001011,194.75,0.0009765625
958,001110011010011011,194.75,0.0009765625
959,110100010010000111,194.75,0.0009765625
960,100010111000100000,204.75,0.0009765625
961,001111110100000001,205.0,0.0009765625
962,001101001001011001,205.0,0.0009765625
963,100101001010010101,205.0,0.0009765625
964,000111001001010101,205.0,0.0009765625
965,001001001101011101,205.0,0.0009765625
966,011100011000000011,205.0,0.0009765625
967,100001000010001111,205.0,0.0009765625
968,001010111010111010,215.0,0.0009765625
969,011101000100100011,215.0,0.0009765625
970,010111000010000110,215.25,0.0009765625
971,110111001000011110,215.25,0.0009765625
972,100101000111010001,215.25,0.0009765625
973,000101011001001001,215.25,0.0009765625
974,010011010110000101,215.25,0.0009765625
975,000011101001001011,215.25,0.0009765625
976,000001011010000111,215.25,0.0009765625
977,100001000000011111,215.25,0.0009765625
978,000010101110100000,225.25,0.0009765625
979,000010111010111000,225.25,0.0009765625
980,011011110010000001,225.5,0.0009765625
981,010001001001011001,225.5,0.0009765625
982,000001100000000011,225.5,0.0009765625
983,110110000100000011,225.5,0.0009765625
984,110101100100110111,235.5,0.0009765625
985,110101010001001010,235.75,0.0009765625
986,011011001100001001,235.75,0.0009765625
987,100101000011000101,235.75,0.0009765625
988,011100001010001011,235.75,0.0009765625
989,101001000100000111,235.75,0.0009765625
990,001011001000011111,235.75,0.0009765625
991,011101010111000010,246.0,0.0009765625
992,100001100000010111,246.0,0.0009765625
993,101101010010010011,287.0,0.0009765625
994,110101001010001101,297.25,0.0009765625
995,011101000011010101,317.75,0.0009765625
996,100101111000000011,317.75,0.0009765625
997,110001100001000111,328.0,0.0009765625
998,110101001100000111,399.75,0.0009765625
999,110101000000000011,410.0,0.0009765625
1000,010101101011010011,440.75,0.0009765625
